track_id,track_name,artists,album_name,track_genre,explicit
1VvwxqIfKRazmvE7zdDFRg,Kujo Freestyle,Sinoda,Kujo Freestyle,sad,True
35tQEYgNXQlBvccwCl53s0,Falling in Love,Holem,Vertigo,sad,False
6N7kRD8Co8s7kazLm5rlN4,House of Glass,Jon Caryl,House of Glass,sad,False
57fhqwIkHMUIzcvqODgf4l,pretend,"nothing,nowhere.",Here to Forever - All New Indie,sad,False
1O28T70fY6eyL9vygOqCQi,Midnight Thoughts,SadBoyProlific,Midnight Thoughts,sad,True
038N1pDTNC5oOF9Vzk8fkv,pretend,"nothing,nowhere.",All Out Alternative,sad,False
5VujK2veNOmeh7jNj9zq1p,Talk It Out,dwsdmusic,Talk It Out,sad,False
6ncsVXsY8FaxpK5yg1eMHI,Love Again,itssvd;Shiloh Dynasty,Missing,sad,False
3nuFetWG4SIUiQ5a7ZIpqi,Sunflower Feelings,Kuzu Mellow,Sunflower Feelings,sad,False
36KJECppZif5yIwfwk1V0U,Sing to You,Monty Datta;Shiloh Dynasty,Sing to You,sad,False
1CIxzzS0nVJNfk5wuN2MjM,Reckless,Lund,Reckless,sad,False
18SRNuYjTHSRiNcnWwKrbA,Isolation,Zach Diamond,Isolation,sad,False
6awEFGRJn9q75S3oYxnJEs,i don't wanna let u go,yaeow,i don't wanna let u go,sad,False
7u9wacJ6Cf2b7FooRP4Nae,Moodswings,Brayke,Moodswings,sad,True
4HrUDgx9kHWuIeNCwbPxey,I'll Keep You Safe,Sarah Meow;Shiloh,Safe.,sad,False
7g1251d41qVR8kq6yz9XXa,pouring outside,dyl dion,pouring outside,sad,False
0m3DrWZvSJBKBdcJsTmjfy,Strawberry Huracan,MASN,Strawberry Huracan,sad,True
7aqhFo8oXyOCDZlOF41Fcd,Take It All,Kado,Take It All,sad,True
0bIHWAGW7gahdRc4JP2Eup,bluebonnets,Austin George,bluebonnets,sad,True
5MsydV2Ii4A7r85gSgh90x,you deserve better,sadeyes,you deserve better,sad,True
55swcR1hqOlJ45RNoamfDH,soda stream sky (feat. KNOWN),Powfu;KNOWN.,tell me your feelings and i won't tell you mine,sad,True
6K8YDOe6C2HgnMJNYhUOHE,"popular girl, typical boy (feat. sleep.ing)",Powfu;sleep.ing,poems of the past,sad,False
4FkcMwtS9paR4RfhJU5Egp,all figured out,44phantom,all figured out,sad,False
526SpJgLqe5JZtyXNo0Ic6,Love Language,Connor Price;Evelyne Brochu,Love Language,sad,False
3AlVajn3U2MEuTeh4Z26vK,meadow,raspy,meadow,sad,True
5SJ7wxV5pDvhxs4xjgb2cW,Trust Nobody,Elijah Gonzales;Shiloh Dynasty,Trust Nobody,sad,False
2sYA4fkDw3QxWq6a7m5FTV,Insecure,Nick Bonin,Insecure,sad,True
72GCJhZVwFG3cHIO7BF1Pq,this is for my girl,APOLLYON.;Shiloh Dynasty;XANSEII.,this is for my girl,sad,True
2ZLoprAEuvfs30Y4InKlaq,So Long,Killval,So Long,sad,True
4uC6QxhtsmHijo8DcCsYJe,Lover of Mine,Louyah,Lover of Mine,sad,False
1haZCYSR61JHOAivPNOuQH,Tell Me About You (feat. Mishaal),Kina;Mishaal,Tell Me About You (feat. Mishaal),sad,False
2EL7PmNeZuFSWPYbnMS0Sn,Velvet!,EGOVERT,Velvet!,sad,True
0Z99fGWbeZmwNuWhIlpv2o,Come Right Here,Kochetkovv,Come Right Here,sad,False
4uT1QJXoGPRaVRh6qQFk4S,Fell Too Far,Nick Bonin,Fell Too Far,sad,True
6a23CwL8bVeizmNRR9AACs,PIGEONS,Yxngxr1,Digikid 2,sad,True
5rAM2UW8MeVtBxKoNTRXUE,Rather Do,Yxngxr1,Childhood Dreams,sad,True
58Mh6zmqSo9IvysPAXnG0h,change ur mind,Sarcastic Sounds;Claire Rosinkranz;Clinton Kane,change ur mind,sad,False
7iDa1gtRjf4glS6KTLOHYR,Heather x Eyes Blue,Fasetya,Heather x Eyes Blue,sad,True
0n9OEnwslUYp35GIPC4gV3,Save Me,Promoting Sounds;7ru7h,Save Me,sad,False
6SdW1PtDQZ06dumP6KUjJT,Bag Boy,BrxkenBxy,Bag Boy,sad,True
3Ozu8P9g9rZUDiKGG5ZUmx,These Days,Connor Price,These Days,sad,False
0qjux3nULEYN7Yz9jijgWz,GTA 2,Rarin,GTA 2,sad,False
0JmaAWXXjqAlce46xjNl6y,Days We Had,Powfu,Days We Had,sad,False
5iX1FIxAdb3YoWP846kjvP,Leave Me Alone,Thekidszn,Elevated,sad,False
4yIHTPSFg5Ma41IJNE0GUL,horror story,Arden Jones,age tape 1,sad,False
1eau7EVXGFffQAGYFxIx6w,Hiding in the Dark,iamjakehill,Hiding in the Dark,sad,False
1AMh934qstjiAIJADKhkCa,Broken Glass,Promoting Sounds;Paycheck;Eredaze,Broken Glass,sad,False
1Dn2wM6dfCNz0c3uGsbWfV,I Watched Her Leave,Alrahim Wright III,Before The Big Picture,sad,True
3q2yXpMGvit2zgBYzKE3Zt,Need Somebody,Xuitcasecity,INDXGO,sad,True
0kNkyCg59tcaSGyoC2ByTX,Bunny Thot,Khantrast,Bunny Thot,sad,True
6MZ91tbZxwwqimJffOoLsW,Computer Crash,Lui Joseph,Computer Crash,sad,False
7gu0zaym9C9Kp1va4ZeYXR,Tell Me Why I'm Waiting,creamy,Tell Me Why I'm Waiting,sad,False
7yF19wC6msoj2cGUEtlm1S,She Bad,Khantrast,She Bad,sad,True
5p29DSBwxS4hStGKr7NCCO,KILL CUPID,Dro Kenji;$NOT,EAT YOUR HEART OUT,sad,True
16PmczUxlX7dpr6ror6pXd,Nike Ticks,YNG Martyr,Nike Ticks,sad,True
2ZQLEuaDw9rxJ5u5YR0KEw,best friends,sammy rash,best friends,sad,False
2y1NlQ3jhmmvtybRBLQGXm,Soft Skin,Timmies;Shiloh Dynasty,Passion & Confusion,sad,False
1Q1jsLcyE5vZrFspwsQce2,Hopeless Romantic,Yusei,Hopeless Romantic,sad,False
3f1ChZHm6v4KdUaEW5y5qd,Me and You,Cold Hart;Lil Peep,Me and You,sad,False
6oXgRfFIvzWe83K5la8oI9,Sitting In Fire,MASN,Sitting In Fire,sad,False
18WI5LEikfhXo606KbapYf,blue,the bootleg boy;artemis orion,blue,sad,False
5PfrevbzpZzMtv4bVld9xq,She Wonders Why,Astrus*,She Wonders Why,sad,True
3awnZSyvKdi7rBLttHk36K,IDWK,347aidan;Kenny Beats,IDWK,sad,False
7zNfYofQ0mkPo6oj0jjRlb,Cut Off,Louyah,Virgo,sad,True
2tB9EXMGGzvRdxxwyzIJCC,don't cry,sadeyes,don't cry,sad,True
7HFGvz6pWt8RW3sA6Orl3k,Bandaids,Jxve;Brxndead,Bandaids,sad,True
5TEH4r5OBFcKZJBjF4qOxL,death bed (coffee for your head),Powfu;beabadoobee,poems of the past,sad,False
2KX7ZC9JL8BAeFnCrcVRHE,stay4ever (feat. Mounika.),Powfu;Mounika.,stay4ever (feat. Mounika.),sad,False
3mXjVkMtEqWZ2iMHYtincz,Don't Talk,MASN,Don't Talk,sad,False
4xWLLGFpkCy8qXUq1HsuMV,Give Me Love,Rewind;swablu;artemis orion,Give Me Love,sad,False
4gOLE6Jg314dhJLVjNzgiU,Say It Ain't So,HELLSTRVCK,Say It Ain't So,sad,True
0td8QgmgwUwlbk58VKf6Fl,California,ill Nicky;Vibes Only,California,sad,True
7yasMcAFN42BxmGycTY8sw,Not Your type,Snw;Boy Nobody,Not Your type,sad,False
2h0FPaYBXNaBNh50W8m3Hc,stay4ever (feat. Mounika.),Powfu;Mounika.,some boring love stories pt 5,sad,False
2xJLyTiJMW1XzSdCj4KtNQ,You and Me,Addict.;Federico Martelli;Byjoelmichael,You and Me,sad,False
6aLzDW8TlgccoWycY99mfU,I'm Toxic,Khantrast,I'm Toxic,sad,True
4rUawbJ9qurU9Rb3NpT4kH,SQUASH,LIL DUSTY G,UNDERGROWTH,sad,False
2lCsTpkit36cAJ0pSEpzr4,Sing for Me,Kochetkovv,Sing for Me,sad,False
7sQhhSlMui3JOZ4s2j4IjM,don't fall asleep yet,Powfu;ENRA,don't fall asleep yet,sad,False
6hbK9zJUAlB5PYL15SzKtB,Letters in December,Powfu;Rxseboy,Letters in December,sad,False
4jcKT1nPKLuWmHeDp39EUB,Novacane,Mezsiah,Novacane,sad,False
0f0gfm6wHjhqrBMHBn9Ajr,I Don't Sleep,Sarcastic Sounds,I Don't Sleep,sad,True
22CRtrWC6gNsTsZfDKERSk,I Am,Promoting Sounds;Grant Dawson;Majii,I Am,sad,True
0bxBXbMWl45I6GrA7yleeP,Soft Skin,Sarah Meow,"Safe, Pt. 2",sad,False
39BjmE63Oum0jR2QpHYSJv,falling down,Nohidea,Esuna,sad,False
16qPkGAjjtZ9dKuSUwpFB5,Hostage,Unodavid,Hostage,sad,True
7CHMY5TN1e8oqDnRwwJR61,Ghost,Ryan Caraveo,At Least I Tried,sad,False
2vjzbykgEw97mF7kxfL8cW,no promises (feat. Scapegoat),Powfu;Scapegoat,some boring love stories pt 5,sad,False
4dPvsvGdLgN1akSh7j7Rlz,Cold Heart,Josh A,Cold Heart,sad,False
661BYxmgtbIFtG5K2GDhip,Outta Time,KillBunk;Dustystaytrue,Outta Time,sad,True
1tfAVU1HIrtlr79isORUW6,"I Love You, That's the Problem",Kochetkovv,"I Love You, That's the Problem",sad,False
4jh5xTsu4kWGzeh4TaRs7a,Nascar,KillBunk,Nascar,sad,True
0tW3SDJmTyS3is8QXQ4z1q,I'm So Good at Lying (feat. Powfu & Thomas Reid),Rxseboy;Powfu;Thomas Reid,I'm So Good at Lying (feat. Powfu & Thomas Reid),sad,False
1avGleN0XOB4WXVHSdSmqX,I Had a Dream That We Could Fly,Eredaze,I Had a Dream That We Could Fly,sad,False
5jfkhjOOHwuZeNQ9hpIEYE,In My Head,Unodavid,In My Head,sad,True
7hAJdc1P2u9q8G6ucKlZD0,mr. nice guy,KAYDEN,so much has changed,sad,False
7KsPZpmPqvllzDSpY52Gyw,Need You,Fresco Trey,Evergreen,sad,True
1BaPytPRdogDnpv6nnqjIf,Need You,Fresco Trey,Hip Hop Slow Jamz,sad,True
3V7obDgMz5bfPbfB6sNg5U,Enjoy It,Fresco Trey;Einer Bankz,Hip Hop Vibes,sad,True
1KIsdGVK3XfhHqBLsBbEd0,Enjoy It,Fresco Trey;Einer Bankz,Hip Hop & R'n'B,sad,True
4iwjEJYExvmBM5w75RTuLv,Dangerous State of Mind,Chri$tian Gate$,Dangerous State of Mind,sad,True
3wg8mzmamTbbO6gQmfB8vs,Enjoy It,Fresco Trey;Einer Bankz,Pushin P - Top Rap,sad,True
7ImEkLmFjUFnrNbPH97JWK,Enjoy It,Fresco Trey;Einer Bankz,Tic Tac - Just Rap,sad,True
296fgp3QY6KNmEDScgcmOA,Enjoy It,Fresco Trey;Einer Bankz,Her - All Rap,sad,True
2iqbpaA6pCifjcO1Lt8ffJ,Enjoy It,Fresco Trey;Einer Bankz,Walk - Fresh Rap Flow,sad,True
0qkAi9dKVOwr57B5Uk284k,Enjoy It,Fresco Trey;Einer Bankz,Sailor on the Moon - Hot New Rap,sad,True
2lTpnVnrqmYfAlgUNRfDSR,heaven come,Josh Golden,heaven come,sad,True
46s77n3x4XZqUhZfIOCax9,enough,916frosty,enough,sad,True
2EZy2nbJyUpIfPdbTyZbRO,Feelings,Ollie,Feelings,sad,False
4XWHfXGE0MvK1qMjpSbTiB,Soleil,80purppp,Violet High,sad,True
4M1DdOp8L7YufdvrLKIKzt,Not a Home,Pardyalone,Not a Home,sad,False
3sjiHBkn28c9FDyasXJqZf,my girl,Shiloh Dynasty;Shiloh Beat,Fukai,sad,False
6da7v7nD04Amev9yVzB6Mr,Malibu,Lucus,Malibu,sad,False
5dHfNQUBWMbjn8NeRNUPgW,Seams,INTRN,Seams,sad,False
0TGIw5lMfCjMhFZN7z43uk,Easy,Connor Price;Nic D,Easy,sad,False
3ZlCSvH7Cj86NLMPZplXTU,Mi Amor,Vluestar;Shiloh Dynasty,Mi Amor,sad,False
23gcQr3NRKzLXsP9H5jFQ1,my new love,Elijah Who,Gentle Boy,sad,False
3APRQQPv4Cb1i078nkUgOX,Burn Me,Louyah,6FEET,sad,True
6MjDnmBgbCu2UfDK0DRczh,I Wrote You a Letter,Fudasca;Thomas Reid,Youth,sad,False
3ZSEV608VISnC8opWYmR2O,Stuck,Ollie,Stuck,sad,True
4ZvzH0HKoh04HAgLq9PfWD,EGOT,Connor Price,EGOT,sad,False
5gsJUCSx0w2fO95Ou78Zpu,daisy,Arden Jones,age tape 1,sad,False
5xAscxv7cGvxqBmISfX76t,fell in love in tokyo,Yusei,fell in love in tokyo,sad,False
4xG1egDLS0WxscEhf7eSL1,Crush,MASN,Crush,sad,False
0vpawKw0jXvUCbHAGUXDGj,No Remedy,KILJ,No Remedy,sad,True
2MMFbghnnvVnIS6W7mchPd,Can We Kiss Forever?,Holem;Shiloh Dynasty,In My Feelings,sad,False
6YnthMWv62JY3ka2YAvCCh,closer,Hinshi;Ondi Vil,closer,sad,False
7r8lp6nukhNPK9QPC79k30,Are You Ready?,Papithbk,Are You Ready?,sad,False
2TfoabXa0CbEwcqpxOn9z3,Sad Nibba Hours,Papithbk,EP,sad,False
3fcQg4KJwnP4oDqCVXKi87,Nightmare,Tommy Ice,Nightmare,sad,True
2E5xToEkMtmegq9r7GZYgV,Dunkin' Donuts,JADY,Dunkin' Donuts,sad,True
4QdV0xTf6iPrrtVNf2Gsnm,get you the moon,Yusei,get you the moon,sad,True
6uPSExSu4Xt7HrtJRR1a2P,Try to Be Better (Again),Rnla;yaeow,Try to Be Better (Again),sad,False
7CaCltSC1kWO2ft4ZvTHVT,wake me when it's over,Vorsa,Maybe I'm Overthinking,sad,False
07xOTRcQijB89eBXDMTAoa,CRY,Parker Jack,CRY,sad,False
0J84S7kKSIvtdARzyWPAPj,i'm a ghost but it hurts,Rxseboy,i'm a ghost but it hurts,sad,False
4AL35ipeLY3R45DhAteP8H,self destructive,Vorsa,anywhere else but here.,sad,True
2S5CxAm0tPTUQeaVwCXCil,"Different Class, Same Boat",Powfu,"Different Class, Same Boat",sad,True
3Kn8ot4CivyNKG1S9DBuEw,Problems,BrxkenBxy,Problems,sad,True
2c9iVAV8Vte2POKrVZFC02,I Could Never Be Loved,Powfu,I Could Never Be Loved,sad,False
10sX7AMZOVbM2N0FruoDZS,Walked In,Kevin Powers,Walked In,sad,True
6m37YblnnlJ1x7DfTc3Vj0,Floor Seats (Text Back),Moxas,Floor Seats (Text Back),sad,True
76mhYD8ORDyXAKog43BSeQ,please hold me,Julia Alexa,please hold me,sad,False
6L9vUQRiVybGvtAatCdRhw,worthless,eli.,the way we used to love.,sad,True
0Mh43KXY0lD3Re7Z9lGsR4,On The Run,KillBunk,On The Run,sad,True
4eDtZP99H6xfasP4Tku9Ee,Fairytale,Livingston,Lighthouse,sad,False
6Xoe3jKnSFKSzsQ8kdDT7I,Disappointment (feat. Rxseboy),Sarcastic Sounds;Rxseboy,I'm A Disappointment,sad,True
1UfJ3Z0pPyejEKi37A0utw,STEP BACK (feat. MIKE DIMES),Dro Kenji;Mike Dimes,ANYWHERE BUT HERE,sad,True
10W1EKevoLCOrlDeXOM2AX,Tell Me Why I'm Waiting,boy in skirt;Niisan,Sad Boy in Skirt,sad,False
4zCP9shp3aiL68yGQ8v8DE,I Am So Sad... I am So Very Very Sad,Alrahim Wright III,Before The Big Picture,sad,True
356Cveas21VQQ6LlbcBMfT,the long way home (feat. Sara Kays & Sarcastic Sounds),Powfu;Sara Kays;Sarcastic Sounds,drinking under the streetlights,sad,True
5TKLutg92ccWZzPW0OwBfN,Sugar Crashx (Remix),kidolitx,Sugar Crashx (Remix),sad,False
78ipAAYJBIkIPpnVtPHqWi,i tried everything (feat. Kailee Morgue & Zaini),Foster;Zaini;Kailee Morgue,i tried everything (feat. Kailee Morgue & Zaini),sad,True
5Bme4jcIfvFAF1A0jE2Hpk,Hasty,conscience;Syndrome,Hasty,sad,True
10jQXhaM4w42AQtznpO5zB,Can We Kiss Forever? - Instrumental,Kina;Adriana Proenza,Things I Wanted To Tell You - Instrumental,sad,False
3fUr3a6WI1j2zpvBm6YoD1,Losing It - Slowed and Reverb,ZRobb;Shiloh Dynasty,Please Dont Kill My Vibes,sad,False
1PJsUeqqU2H2iVCZ7ZBGnU,Selfish,Connor Price;Nic D,Selfish,sad,False
0ugJ012NKkZWS2G2Smdwax,Would That Make You Love Me?,SHRK;Shiloh Dynasty,Lost in Love,sad,False
4XG1Qzm7iqLzntA22qeI7M,until sunrise,cryy;Snw,until sunrise,sad,False
5soQtEhISBDfXVngnGUAbF,dearest,lofi.samurai,dearest,sad,False
2y73PKtgnWfkGyrqFDy5HN,Badass,Dybbukk,Badass,sad,False
19JzJOMs4wkuKxY8WEOMea,this girl,Elijah Who,Gentle Boy,sad,False
3pVerm3v4HIO9mlhDIqxpa,Purpose,Cheriimoya;Sierra Kidd,Purpose,sad,False
0r6XY7ScWS0aahvfeiQBqw,Up All Night,Rewind;Julia Alexa,Up All Night,sad,False
6IVMKPoe2QCKaDxhzXFF51,Dream,Lucus,Dream,sad,False
3HD9BE49dhRLZxFIzoRJg0,Scargazer,Prompto,Scargazer,sad,False
3ydusC725etWQ7QlAjmIi4,THEY DON'T KNOW,Dro Kenji,THEY DON'T KNOW,sad,True
3OPozjaFwjjmrgdkUMV9TD,Ease Off,YNG Martyr,Ease Off,sad,True
1d6XDNrd6AjQiGHHVnTrfv,Never Change,Dustystaytrue,Never Change,sad,True
4jCA5lFRXy7PkryLP7UIc8,Freak Like That,Austin George,Freak Like That,sad,False
0S8CyMHDrPEYLQ8O7oERag,I met you at the station,Addict.;Rewind,I met you at the station,sad,False
7yy3QgAa5unQuY2Ulpznbi,Ease Off - Slowed & Reverbed,YNG Martyr,Ease Off (Slowed & Reverbed),sad,True
6KA2YcsQZlQD8f8uvKjPXw,Hear my thoughts,Powfu,"some boring love stories, pt. 4",sad,False
0cITEqx9uwWPj9RCQuU0cK,LLJ,Lee Killington,LLJ,sad,True
3H2XRBhgSShmlFL7xYTIkC,Psycho! (Remix) (feat. Trippie Redd),MASN;Trippie Redd,How To Kill A Rockstar,sad,True
15AGcabJTNLdLc01X3OoO9,starstruck,Arden Jones,age tape 7,sad,False
0ZbghqrVhOtGom63oKxONU,draw you inside my book (feat. KMays),Powfu;KMays,draw you inside my book (feat. KMays),sad,True
1UubQzL9nNulJW5DHqMKVO,Need Someone,Ollie,Need Someone,sad,True
68BrsbxdeKZcG9JcxOhlOR,change ur mind,Sarcastic Sounds;Claire Rosinkranz;Clinton Kane,I'm A Disappointment,sad,False
3voz8YdsGn2Y9PXp6xcJkl,my bad,Moxas,my bad,sad,True
3mkPGR4NklNB3Y77c3mrOS,Mindurmanners,Powfu;Rxseboy,Mindurmanners,sad,False
3p8iG863bPsafyReUXaqXO,Breakfast With the Moon,Powfu,Breakfast With the Moon,sad,False
4zp8noasnK5XNuNojkVhiy,Misunderstood,Xuitcasecity;Gomey;CXM,Misunderstood,sad,True
3UAcFSrt3b8pVbJ0Z1YGSE,$tars and I feel alone,Vluestar,$tars and I feel alone,sad,False
2Pbb9tq2u1ayF8FHgdzrRX,Dead and Cold,ELIJAH MOON;Slace,Dead and Cold,sad,False
4RPSpwcOe5NgQloQS2CDGp,Suicidal,Wett Brain;Tommy Ice,Suicidal,sad,True
7LmHkGqVkr6cMPhA8J5dmn,Bumpin',MC Virgins;Shotgun Willy;Yun Head,Bumpin',sad,True
5ZEc110fxhvZTkIxnBC8hD,Merlin,SadBoyProlific,Merlin,sad,True
7MUW9VPYDM00UdwF1csfCq,HIT THE FLOOR,Promoting Sounds;DIRTYXAN,HIT THE FLOOR,sad,True
0Q3SGTVOUX2OnKoFf9nBJg,the reason why,Addict.;Rnla,the reason why,sad,False
5Uf25ZStTPaO356JtYEa8Y,Worried,SadBoyProlific;Mntl,Natsukashii,sad,True
4BUEgtfQSZkHbjjztrKtlv,Valentina,BrxkenBxy,Valentina,sad,True
4Gh9JSLAUWXGEuO6IdbEvM,Worst Mistakes,Josh A;iamjakehill,Save Our Souls,sad,True
0NZJG1tdCFfzSWKC5WqHa8,Overboard,Vwillz,Overboard,sad,True
4JnX8tY9me7jHqDwgifhwU,RIDING,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",sad,True
75HBk4yWNK20Q1TpSFSEGA,i'm lonely now,itssvd;Shiloh Dynasty,tape for when i'm sad,sad,False
31Z2eycsna5U9usbUFcGme,a castle by the sea,Powfu,tell me your feelings and i won't tell you mine,sad,False
2Yj1sRA7UENRp7p6tt8E1k,Break Ups Suck Ass,Powfu;sadeyes,Letter's You Never Received,sad,True
3nIlBeSIVnDbWFO3mExxV2,FOOL'S GOLD,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",sad,False
2TXNt030U3LfqFqbNjdk9T,OUT THE GRAVE,Josh A,OUT THE GRAVE,sad,False
3c7zJGosiz8oYHwVez1UzG,Imperfect Timing,Blaine,"Sincerely, Blaine",sad,True
6IcEBDc4bol7BbHMupfDLQ,You Promised Not to Break My Heart,boy in skirt;dhan,Sad Boy in Skirt,sad,False
7GPxQHkuern9JDUfEKeFDl,Chosen,Thekidszn,Chosen,sad,True
3OQV3UfK15wNcinIxdBvoA,Close to Me,Porsche Love,Summer Love,sad,False
0hKxcIrqy4ZmlMOcO2zPUK,Life Gets F**ked Up,7evin7ins,Life Gets F**ked Up,sad,True
46T7puWlH8ptC6lx7bQ3TY,Let Me Die,Lil Happy Lil Sad,Let Me Die,sad,False
3mLFCocZgUvih60frphM6l,Insane,Sky McCreery,Insane,sad,True
5RLDbZPiqULNl4cr17eoIV,Low,Lund,Low,sad,True
5OdIMoELVs6AE5KifEOWWw,I'm Not Okay,Thr13tn,I'm Not Okay,sad,True
3RqU6RJ9TiTN0AAGiaq7hR,Poison,44phantom,Bittersweet,sad,False
73SyPIx501G3211y3oTYns,Wake Up,moow;Lotte Kestner,I Can't Tell You How Much It Hurts,sad,False
4EfcBQEzf6D3h2VrLD4tsX,Us vs the World,ilyTOMMY,Us vs the World,sad,False
4gz5ioUWuYkmtBGKXVZkXY,You're in My Head,moow;Lotte Kestner,I Can't Tell You How Much It Hurts,sad,False
6sx0LC4zyYKtFsW3fmDfsk,two of us,Lofi Temptation,two of us,sad,False
2CgD1AHCt23YSWNBQMgC3q,Past Lives (Acoustic),creamy;Martin Arteta;11:11 Music Group,Past Lives,sad,False
0okaDpkRq0rpIuf1dC0VEr,POISON!,Roderick Porter,POISON!,sad,True
6CD6uu3iRRfgkpeZyeFoPV,for mah girl,LUUV.;Shiloh Dynasty,kiss me hard before you go,sad,False
6k2lncPAlexjCzZbsLG1Cn,Something Isn't Right With Us,VAL,Sad Tape,sad,False
7o6FydJ4BiJCVfEQvjFvKG,freak,44phantom,"die sometime, it's good for u",sad,True
0UX0TejWosIkJLtXeXJ1F6,wish i never met u,KILJ;Thekidszn,wish i never met u,sad,True
6mXr2u0mnE65w1jUCQb35s,City Nights,Shozzy,City Nights,sad,False
3zzA325SAVx8AcEvqNUDFM,Goat,Thekidszn,Goat,sad,True
4uuPCAxVOrd94oxoKvbg0P,Love Sick,Shady Moon,Love Sick,sad,True
1fl2pEDROb4TFyqQtV6LBL,don't give up,yaeow,my first songs,sad,False
5o4cciCu6ncIIs92h9Fp5M,fade away(losing you),yaeow,my first songs,sad,False
0o9t52kMt1yNHE0IDmdu43,summer nights,Skinny Atlas;Laeland;Snw,summer nights,sad,False
1vNqZdnSaRIMAoVW9oJR2d,I'm Just a Ghost,yaeow,We're Slowly Falling Apart / I'm Just a Ghost,sad,False
602ue13V6CyZzoVvOgLiRA,Me Again,Unodavid,Me Again,sad,True
2oeMjGwvO0mDjEYGxO1iLG,WHEN THE DEVIL CRIES,347aidan,WHEN THE DEVIL CRIES,sad,False
3C39BgVuWsJCJWOMYIoi9C,Be Happy,347aidan,Misfit*,sad,True
5V1ohWM2iv4w8TUfA1LZGa,Are you even real,LRN Slime,Beautiful Angel,sad,False
0icgGg4BN47ILHEhOSaFgh,I Would Never,PmBata,I Would Never,sad,True
0qJOO0qpBFmR1vXf4rMRuj,i still think of u,Promoting Sounds;Ouse;Kam Michael,i still think of u,sad,False
1vb2AwKBvNylZcKVSyAidh,Satin Black,iamjakehill,Follow Me Into Hell,sad,True
076YCyUBs1GlrzAmOsZkFU,the fire in your eyes keeps me warm,Powfu;sleep.ing;Arvnd,some boring love stories pt 5,sad,False
4KfjBdFvwtzwROuZiQaHjj,Just Hold On,Presence,Just Hold On,sad,False
3pvXNqXnuDJgkG1ZDwhQ9E,Broken,Rnla;yaeow,Broken,sad,False
4PwkiQyE09iOcKameCkQAF,Love Curse,Moxas,Love Curse,sad,True
5s1nxvNKpLKnE7NAeYAF6e,tinted green (feat. Mila Moon & Jomie),Powfu;Mila Moon;Jomie,tell me your feelings and i won't tell you mine,sad,True
78cIbVjU1xn7mbQ9i35avl,i think you're really cool,guardin,i think you're really cool,sad,False
0uJ3YVjbkWefsiV2kA6U8L,Be Alright - Remix,Fasetya,Be Alright (Remix),sad,False
3TfJtvgXTC0BIsRGXD3SLz,On & On,Thekidszn,On & On,sad,True
0irTtcKzsy7I8QVdoGWv77,eyes blue like the atlantic,IWL;bearbare,eyes blue like the atlantic,sad,False
6elDvgK5qSrVcSf8dAkzGf,Reminiscing,Vluestar,Ill Keep You Safe,sad,True
5j7FeEzvAhUG8XbhzQk3i0,don't stay awake for too long,meynus,don't stay awake for too long,sad,False
1qRVG9nQ2VXxHj0xNPM2wQ,Love Pain,Skinny Atlas;Snw;Jomie,Love Pain,sad,True
34eD3YuDcGztZE8yc1MGB4,Broken Trust,SadBoyProlific;Monty Datta;Mishaal,Blood Moon,sad,True
0bItzrP7o3GwzrL6N9sJkb,when the hospital was my home (feat. Rxseboy),Powfu;Rxseboy,some boring love stories pt 5,sad,False
27E4psA6L8EPkArzqOwT0j,Stoner Thoughts,Billy Bueffer,Stoner Thoughts,sad,True
0otgZLlu99XIIEuSTI7BBD,Solar System,Dustystaytrue,True To Me,sad,True
74WKPbLlT4hrlNBj0cmR33,About You,Sik World,Still Lost 2,sad,True
4pbcWPWlVftf3uSTDE3NQD,Just Hold Me,Ely Waves,Just Hold Me,sad,False
7LBwwQJZChGm4904z8ZXgU,future diary (feat. Jomie & Skinny Atlas),Powfu;Jomie;Skinny Atlas,drinking under the streetlights,sad,True
3802mS7Nir3TleHudYecvN,Everybody Dies in Their Nightmares,Danny G,Everybody Dies in Their Nightmares,sad,True
2ASQGkTKEOAdaxn01jpteN,MESS,Justin Stone,MAYBE NEXT YEAR,sad,False
1vpSPUyWEzmX8doyYdJ2TH,Naruto Theme Song Freestyle,Khantrast,Naruto Theme Song Freestyle,sad,True
2O9KgUsmuon6Gycdmagc6t,Princess Bubblegum,ilyTOMMY,Princess Bubblegum,sad,False
20hpe9YNgbtggM66QipgWf,Cigarettes and Sex,prxz;Shiloh Dynasty,Love Wounds,sad,False
5zxF5OGQKFQTPZoKUaY35q,Eyes,Ollie,Maybe This Was Supposed To Happen,sad,False
72j1jY006wieT3AdwLdLFl,ON TOP,The Girl Next Door;WMD,ON TOP,sad,False
2JefJre9prnzm9ffRYnMM4,Next to You,JYLPO;Oscar Welsh;Do Do,Next to You,sad,True
2iWDeE7fZyCsxAbqaiNCnM,Without You,Ollie,Without You,sad,True
4k3gATMJJUjP3L3xn2YGxK,hello hello!,Yxngxr1,hello hello!,sad,True
01ZQLoq5j9ALYC9Eyecefn,A Long Way,Louyah,A Long Way,sad,False
2rZ96iBHXE82GIeXOwblNe,Slow Down,Hinshi,Slow Down,sad,False
5d87z0ELbXggDiwtG6Ypbz,Nobody Knows,Eric Reprid,Cold World,sad,True
