track_id,popularity,duration_ms,danceability,energy,loudness,speechiness,acousticness,liveness,valence,tempo
0M80EAItJD4MyyTWodjbb7,35,253826,0.679,0.82,-9.064,0.0762,0.0384,0.0943,0.6,105.994
25KdquohSoC7i1wRqqoL5H,0,230386,0.379,0.899,-5.512,0.05,2.34e-05,0.126,0.792,128.409
7MmrcXVA7A5zZ2CbDuGHNa,80,209680,0.846,0.548,-6.397,0.256,0.241,0.0419,0.516,94.925
4waqcUQWdj0yH26STWl2Rq,77,236506,0.783,0.685,-5.008,0.0271,0.627,0.108,0.54,107.01
5SeYlZyKVENMOxiSPQkKyw,67,188093,0.6,0.866,-4.599,0.0477,0.000839,0.094,0.676,127.056
4hTXeWayUVMwoz6v1CviSN,61,216566,0.62,0.81,-7.194,0.0485,0.0093,0.207,0.512,144.924
3CCPAxHcGuTL43u4U9euVo,54,171456,0.814,0.595,-6.282,0.274,0.32,0.0949,0.779,82.575
1DeZOFC8yKFykEwIuzPRtk,34,218726,0.56,0.825,-6.41,0.161,0.237,0.148,0.426,89.864
00QBHaaP4KUcjlmxWriMbC,71,205031,0.621,0.918,-3.01,0.0552,0.0754,0.13,0.834,151.988
1bosDxu5WS8An28jgQdLbd,63,214193,0.768,0.576,-7.091,0.0596,0.228,0.294,0.619,99.997
58NF9OT7iruNtJVJ3Nd6bS,33,244031,0.807,0.782,-3.603,0.0894,0.361,0.258,0.532,119.871
5nBPZbNLIJJqiDO1POCDGR,61,166552,0.689,0.844,-3.966,0.0536,0.113,0.236,0.907,146.92
6r4tqiXfvBESY1XP7WY3A1,34,158519,0.741,0.358,-13.815,0.0767,0.709,0.179,0.547,134.954
5t0E0Ipyq2yNGrucAtCIvP,33,201463,0.648,0.636,-4.693,0.0403,0.443,0.0842,0.757,111.816
29AZWd8QwtvJW5ccH9h6hs,34,173195,0.695,0.706,-10.242,0.141,0.877,0.112,0.332,97.07
3QAzPYumpjW6pi9ah0056Y,64,223630,0.572,0.777,-3.899,0.0808,0.0029,0.0742,0.703,124.829
2LRGH8gBa4LDUGFRRb4jyW,34,190746,0.794,0.744,-5.843,0.0373,0.515,0.238,0.707,124.044
5NQw5WJwKRPaaSDHXD04Fs,61,191586,0.598,0.655,-2.761,0.0256,0.359,0.0922,0.377,115.041
2j6lRLb2Y6eFjVMwRVtMYA,33,186491,0.637,0.712,-5.116,0.135,0.323,0.337,0.84,171.993
7y4wECa98r7Q5asLVLpRPU,62,178661,0.689,0.815,-4.55,0.0972,0.149,0.23,0.701,92.988
5Vk8en0fUn5FMNFds69M5y,33,198061,0.624,0.776,-4.516,0.118,0.0447,0.332,0.68,178.008
29CVqIZXcaF9UX0ZOoH2l5,35,233156,0.587,0.743,-8.485,0.326,0.561,0.0958,0.167,167.773
3HrDBrqYI7fE0DBH1FDh6Y,33,215106,0.601,0.773,-5.812,0.0297,0.164,0.105,0.839,131.987
0NSLB3GCpO9SU69XH8jjiF,63,171194,0.758,0.932,-5.325,0.0365,0.177,0.07,0.813,128.021
7KPjyD97VpeLD7fULRY5m7,34,363533,0.307,0.974,-3.824,0.112,0.0189,0.608,0.53,186.02
72wNM7VYxTZ1PawCKzfTZx,61,304573,0.507,0.73,-5.66,0.0514,0.187,0.0843,0.244,151.965
3v1dCP3hk2djfWryqfp7sx,66,211680,0.695,0.958,-3.778,0.0827,0.0148,0.154,0.711,108.054
1t0iDaXutz0LrGzSBbWGu5,60,239200,0.66,0.812,-4.193,0.0307,0.000264,0.566,0.773,124.031
6rG3O5YyFX1s7B3Dy1aKzZ,33,147240,0.701,0.495,-13.236,0.0432,0.495,0.309,0.787,125.669
6aHoNnabXZzxzsjZP2y8Rc,34,163653,0.55,0.749,-7.462,0.161,0.0122,0.51,0.795,168.603
2POEnW8xvLI8o3zcm61tJz,67,224675,0.544,0.688,-3.702,0.0378,0.283,0.142,0.372,89.885
48ePfm9Ie5NJLVChVRNVJx,34,313400,0.318,0.91,-3.494,0.109,0.387,0.18,0.654,127.518
2MfzKUwj8ZTswNxY0A8GEA,62,277546,0.805,0.719,-6.182,0.0415,0.638,0.068,0.743,95.508
2VlI7D8OFKU1DvdB56J4cT,33,219069,0.593,0.763,-8.86,0.15,0.375,0.0936,0.687,172.036
24UStI5AYA7g5ufFDh3LH0,65,269373,0.641,0.892,-2.812,0.0303,0.255,0.221,0.841,151.229
29n4gmj0QrhCnFrf3yyj09,33,143346,0.379,0.298,-11.193,0.0771,0.985,0.284,0.393,84.727
0PUlveYqYwEB6hYOXhcoFE,34,196120,0.325,0.528,-7.445,0.0439,0.223,0.203,0.164,171.048
03tw8mfWcT37mE7M0DIffv,34,280640,0.498,0.929,-5.049,0.0467,0.00541,0.142,0.503,105.046
1f5uD6ZGC5kCq69GyAT4OR,35,198440,0.749,0.699,-5.963,0.301,0.105,0.0972,0.931,91.988
4FIIpE4Ct18DV8PSRByS25,35,332063,0.337,0.601,-9.34,0.0463,0.322,0.909,0.309,122.036
71J4vM6OnOl9Bs99CaS2dq,59,209925,0.743,0.895,-4.617,0.0357,0.00615,0.0551,0.945,139.953
1G7GH4UVh21ljd6j7gLC9p,34,222906,0.783,0.877,-6.298,0.0776,0.277,0.233,0.929,128.946
3IW9EguET4KyeXcbW13hlH,34,260826,0.64,0.705,-5.125,0.025,0.424,0.0986,0.504,107.971
7F5rc8a0xD6DCloB2kROq9,66,307473,0.304,0.328,-10.311,0.0351,0.56,0.116,0.243,119.675
2IkKRavJpzVh3BWtctf1Ve,34,185186,0.593,0.796,-3.998,0.0264,0.0604,0.201,0.667,96.102
2kRnP0sOU12ZLTvP7EWalU,35,269493,0.487,0.611,-11.948,0.0407,0.115,0.872,0.52,81.026
3dxWuA89SS2NQwOMDMwDq9,0,260545,0.614,0.886,-4.704,0.0921,0.0745,0.19,0.598,91.996
3z4rHFcq9L1Px2PlQLTMu9,33,259946,0.569,0.806,-4.861,0.0284,0.0259,0.273,0.745,105.047
7xlFARavMf70Hq3pgzA2nK,34,306066,0.213,0.992,-3.64,0.181,0.011,0.144,0.39,79.989
6tuY2QeJWrBPcAaR4r9ldX,35,235133,0.531,0.629,-14.339,0.0379,0.00338,0.411,0.376,146.035
1UEoTJuxBTwovcXHRo4DZj,0,180346,0.673,0.545,-8.291,0.049,0.485,0.138,0.207,80.967
3EeS5Uvy8Zr3LUNRrX9drr,34,288026,0.416,0.906,-4.323,0.057,0.00102,0.103,0.707,83.0
5FM2QNQNHT3mKrjMZdJ8Xb,55,236560,0.701,0.589,-8.463,0.157,0.0156,0.169,0.229,99.989
3eB9M6owEHwk4nNrZRNUwd,62,239972,0.582,0.659,-7.511,0.114,0.543,0.0656,0.583,155.957
2zQvtkghOHiBG48Bj0oFR9,66,176374,0.713,0.647,-8.314,0.346,0.728,0.139,0.281,120.036
42VgiRyg0YjtRVLiPFNxPJ,64,172640,0.428,0.956,-2.382,0.178,0.0281,0.58,0.686,198.076
0n2lJjskWdFCvLI3ExAGha,63,172000,0.715,0.906,-5.478,0.28,0.353,0.112,0.777,101.088
0TlVTrOwRNH8YGvBDHqPCo,62,216062,0.66,0.653,-9.553,0.0452,0.0584,0.0891,0.373,129.952
6WZ30TjxQJjEnvVMVSUkhi,32,176000,0.777,0.463,-9.345,0.224,0.596,0.126,0.17,90.038
6XX87ga7zsm14jRTzspgnM,62,222391,0.863,0.602,-7.36,0.223,0.0811,0.11,0.262,92.026
5AiGpfWDQCb0DdVfMkA9W9,62,99000,0.776,0.813,-5.323,0.146,0.0994,0.097,0.397,93.998
1uZJgxYvEOTlyY2baL0m17,62,206354,0.74,0.896,-4.319,0.149,0.0929,0.679,0.688,101.976
15h9quQgltWsgYsdqSyPNb,62,278958,0.701,0.804,-5.743,0.0379,0.71,0.0877,0.963,159.979
6CTxZWPbpIfLsStwrcqila,32,287959,0.587,0.636,-6.601,0.0316,0.027,0.111,0.492,88.013
6foWbDijIxtnccJyD8nR8f,32,233942,0.516,0.859,-6.369,0.318,0.568,0.0897,0.623,181.669
15m2Op4d1ZtX0ScPaDNKcd,63,198560,0.694,0.935,-3.215,0.105,0.359,0.0324,0.797,92.478
1liRNanPls9Ri9LwcbMw1Z,33,208093,0.784,0.449,-8.515,0.0767,0.117,0.0799,0.536,98.009
6yw0mnCGfmugYdObs1IZR6,37,263225,0.648,0.745,-7.196,0.0318,8.57e-05,0.113,0.219,124.004
3iaj0MtII6VPVhwQa4eeX3,60,273893,0.632,0.51,-8.018,0.0345,0.564,0.279,0.443,134.024
4Qvg7HgWVFntQDhcgR65j8,32,298612,0.786,0.798,-4.782,0.22,0.289,0.0844,0.944,89.005
2sMxswHr9wX7kTUHULvJBJ,74,258504,0.557,0.525,-6.324,0.149,0.524,0.113,0.362,153.247
3hXAHE8hVhksnZjVlCj6Jn,67,165230,0.757,0.737,-3.175,0.0511,0.058,0.173,0.705,129.941
53w7xjn8fwwU8Pc6rgMm5v,63,196225,0.604,0.569,-5.828,0.0378,0.11,0.14,0.556,99.313
3xxjX6FOR05MrgUo6dSl2o,32,232533,0.543,0.947,-4.484,0.0587,0.011,0.9,0.685,123.963
2GJyBJWPmnM7pK961cB6iV,67,233040,0.584,0.73,-5.095,0.0355,0.0674,0.288,0.414,153.929
5OaqffbeQyVVqtnA71Ci7K,63,202826,0.759,0.722,-9.906,0.0765,0.323,0.719,0.928,97.518
2wSblDewPborsJ2YjA15K5,32,223093,0.511,0.462,-6.431,0.0293,0.683,0.14,0.314,139.86
2RG6YGUGHhJnnbGw5aVlxI,32,185762,0.522,0.629,-4.533,0.0295,0.0772,0.217,0.469,135.762
6uzGmmQ4CuG9HvZktEy0LF,64,270187,0.609,0.718,-7.177,0.045,0.6,0.082,0.426,93.94
6indn0fTsUOGYKzO25FXvR,32,270794,0.492,0.827,-6.325,0.181,0.159,0.0987,0.157,100.381
2GdbMMuZHS3uX5VonNkoW1,32,282333,0.518,0.956,-4.707,0.075,0.0493,0.266,0.625,135.012
46no6CQQvcw4ijBAulQ6rp,33,236397,0.667,0.868,-6.846,0.0415,0.228,0.974,0.88,92.036
1emXmdgsZW9YqhhhDzHYaI,35,248866,0.535,0.415,-11.765,0.0351,0.325,0.0956,0.173,72.975
3UVYdKhRwax11YkA9XskPl,34,198973,0.829,0.644,-9.207,0.0428,0.0484,0.122,0.966,135.135
2hdcM81oABlJXaGMvUmWjj,32,215480,0.606,0.819,-3.81,0.042,0.0222,0.0805,0.699,98.058
3FYBk4UrdxZpXJJGLXGmds,32,264546,0.37,0.559,-6.688,0.0343,0.126,0.126,0.229,108.55
38I4Qx8H2zbGsTcnzXtiUz,31,211173,0.74,0.974,-4.829,0.0519,0.0427,0.0375,0.978,102.004
2AYqujbAa0fI85ZwUClVEq,32,211960,0.543,0.627,-4.819,0.0279,0.104,0.113,0.608,139.923
4Zo8HvAEzYxiy1GnLEARD8,32,287186,0.578,0.597,-8.431,0.0431,0.197,0.146,0.688,149.802
4BqDGJhP34bm47PU1GLSqx,32,198240,0.766,0.718,-5.47,0.0359,0.118,0.944,0.338,112.059
1xOuyE0rJTZbyy6zHBeqGa,32,211956,0.724,0.78,-5.748,0.0941,0.159,0.127,0.573,92.068
6EO4R01aHpaXhznG4788T0,32,244360,0.484,0.437,-8.24,0.0288,0.454,0.354,0.233,142.194
2FPFbWKK1SI2K8hwbs43qf,32,234426,0.637,0.57,-5.218,0.0255,0.184,0.219,0.649,102.922
3SBv0QyHzBhPkycFWEBHXC,31,192920,0.491,0.325,-9.794,0.0342,0.311,0.237,0.526,163.769
6rRtoIAz26pXICurHMWS3G,32,198093,0.431,0.71,-5.365,0.0452,0.199,0.104,0.509,106.501
4sMMMEH7z5WPn4PdoF0J7P,32,265226,0.559,0.472,-6.814,0.0299,0.583,0.146,0.305,129.945
5uarKPb85dTqezYdz6epct,32,284200,0.549,0.869,-3.741,0.0372,0.0028,0.129,0.622,130.112
3QzIAhnLyISSaenzDYJzCQ,34,285093,0.387,0.972,-2.84,0.101,0.565,0.0921,0.839,192.392
5uE2VMK2EMThwYVievV2hW,34,257327,0.419,0.699,-7.793,0.0394,0.639,0.942,0.433,119.995
2cKExkfsRfAnntHVrq4L8v,0,241106,0.803,0.459,-6.243,0.0282,0.408,0.109,0.784,108.0
28dVtzTKsdIMARBA67EnRG,33,234720,0.524,0.468,-7.982,0.0258,0.0137,0.0793,0.324,138.164
39feEmxlnMCD6Su1TzeEGg,32,351653,0.533,0.969,-2.643,0.0585,0.00183,0.414,0.515,120.031
3iHJm7dUroZYvbqrhobLZs,60,229373,0.756,0.578,-7.369,0.118,0.442,0.18,0.771,77.064
2LsbizbOeNa4x6qsi2jAMb,76,261200,0.871,0.481,-9.068,0.0383,0.52,0.0809,0.664,103.063
2Dl25j4QfSCpyXy7VvnTcz,62,200892,0.629,0.364,-7.911,0.0346,0.792,0.137,0.705,139.508
0fwIHsKXNEcb57u2um7z9I,69,226213,0.395,0.508,-3.522,0.0326,0.795,0.0627,0.168,89.859
4dOoEYZjHIiCQbt7u4lJ9h,61,138071,0.58,0.777,-5.802,0.11,0.175,0.234,0.826,104.752
4qv5viGjmjjn81teIqhkCH,31,246973,0.654,0.555,-7.189,0.0353,0.666,0.0925,0.321,79.985
18pThxRqXTU509SjfycQ5z,31,249985,0.483,0.8,-6.404,0.266,0.858,0.23,0.2,130.806
23E53f3C9SJ9MqBh1f6hEw,66,205546,0.631,0.594,-5.727,0.0581,0.0225,0.351,0.716,129.991
0MN2EfM4BDyFaLgSWbf1Fq,62,152553,0.704,0.684,-7.05,0.0602,0.161,0.464,0.695,145.018
688zRXjBtLgc3qmPGmsQrv,41,209960,0.4,0.272,-7.913,0.0331,0.787,0.288,0.129,97.403
1YMWhMWwKs2LrxqNHWQjaL,61,169404,0.737,0.862,-3.872,0.208,0.0756,0.379,0.815,100.066
3o6ZuA88pIJ0MyS4knzaWo,31,195342,0.749,0.684,-5.463,0.0297,0.00868,0.194,0.637,120.03
6VVBXRsXAuN5UvqKNw7j0l,61,148746,0.456,0.843,-8.682,0.0559,0.105,0.0939,0.842,79.608
1YSPIHUt1JiN9H1GcgH8Ce,51,265213,0.634,0.643,-5.177,0.0271,0.386,0.109,0.409,115.997
4UtREbGYnd1nZLckEb5y8J,60,263679,0.649,0.9,-4.135,0.0306,0.146,0.694,0.86,123.978
7HW4NGal7iUfw0dY8uLBPj,31,199841,0.371,0.558,-6.549,0.0334,0.00191,0.0882,0.0942,109.193
4ctZHu5NyGnZPfDmyx0dRX,32,148117,0.613,0.971,-3.279,0.208,0.647,0.0929,0.852,147.202
1EC0JRoSi9YL5zExd3Euc3,63,254840,0.593,0.804,-4.917,0.037,0.412,0.109,0.596,128.425
1wFtNDE7fbr3emIGNqbMo0,32,223170,0.601,0.707,-10.311,0.119,0.787,0.0734,0.542,164.051
3z4XtoZVf8AOoR18Lnp7e1,65,228783,0.663,0.782,-4.519,0.1,0.00153,0.121,0.611,145.077
6pWeJvzpQR1ihiUSJklOzD,60,216440,0.726,0.55,-9.676,0.0445,0.432,0.155,0.84,102.021
5fxnoiUBJ5DMAQEYb2uFOr,62,198053,0.648,0.752,-4.13,0.133,0.315,0.201,0.405,178.24
5F8iJm6vbQt5MfIB1OsDLM,33,297826,0.66,0.686,-14.91,0.0402,0.0509,0.131,0.898,143.095
3ztnp89aCU5OMQBlbIkEI8,59,275493,0.578,0.791,-5.758,0.0315,0.0975,0.118,0.162,105.042
0yZqFEfxWCs1cZ94kNCEt3,31,206216,0.468,0.822,-6.792,0.0748,0.00691,0.222,0.808,174.159
74npYpmq4S5ueMgxFjo6Oj,31,249000,0.725,0.617,-8.033,0.0692,0.411,0.087,0.357,114.069
1qKkHBmx0m2JtenmdWMLWw,32,228000,0.489,0.367,-14.936,0.0279,0.395,0.066,0.629,92.933
0R4VoHlnstXbnlVxyYcnM6,33,303533,0.664,0.292,-13.267,0.0456,0.471,0.108,0.369,140.084
428cFrawSqeLoyooQjAW9d,63,267760,0.734,0.852,-5.632,0.0483,0.323,0.421,0.89,149.976
2TICa3nLeg8Ra4XblaxziL,32,250000,0.454,0.563,-4.622,0.0302,0.146,0.157,0.214,76.016
0XPayKZFFZA2PwSRNi1pVU,60,227600,0.549,0.831,-4.17,0.0304,0.0281,0.0842,0.615,125.594
64yiFscllWLU43qnEKLQ2S,31,186086,0.603,0.521,-7.215,0.0647,0.929,0.114,0.506,97.2
30kaQow1m0y1G2UcNTTSYk,33,252933,0.712,0.924,-4.164,0.0617,0.0683,0.0522,0.901,85.004
1T4DYB11yGiuco0hAD6k9h,33,214644,0.823,0.513,-8.556,0.293,0.0767,0.169,0.346,138.091
0c1RJfMPYWpgdUvC02JCpJ,32,363586,0.57,0.457,-11.006,0.0856,0.789,0.971,0.527,79.109
4dqhFtd1DiMBV7F2CpOs6P,31,231173,0.568,0.521,-6.453,0.0293,0.0492,0.331,0.112,139.969
5cvfnsfD58UsoCElPTgIHV,32,199434,0.51,0.571,-10.252,0.0321,0.614,0.975,0.346,141.928
3WhpHEMike8OaQrBDmsavt,31,200533,0.67,0.859,-6.065,0.0321,0.00246,0.227,0.456,128.022
3XTYVMsvZAqyn1RbDtyonF,31,267960,0.446,0.278,-10.484,0.0339,0.479,0.0687,0.331,117.111
6ormSfJ8BHlHEcVqwxP7Qe,32,291492,0.634,0.908,-8.062,0.04,0.157,0.813,0.778,129.941
1HMfDzOc6kJdfaK2LTUmPl,31,543293,0.523,0.858,-3.434,0.0442,0.0547,0.324,0.341,92.008
3eZIKHP0XU1ximJpyczNBw,31,273400,0.468,0.765,-7.058,0.0391,0.058,0.92,0.371,155.93
76ksg9R3gQjJNlyhxyJlLI,31,218640,0.45,0.795,-6.462,0.0389,0.0507,0.938,0.748,125.693
358VbvpVpvltnzVukMSIMI,32,380680,0.585,0.56,-7.083,0.0382,0.562,0.0992,0.292,109.936
7ITtU0hb6KiFDIgReK91vR,31,228706,0.468,0.766,-4.953,0.0273,0.256,0.12,0.794,101.74
70yCJ541LLy8nHH0VquRKy,32,268893,0.725,0.836,-5.845,0.0341,0.0652,0.797,0.674,129.984
7AQP91cKxvdW7uLAHRi0Wd,32,274693,0.755,0.448,-8.702,0.027,0.706,0.101,0.397,92.039
3nZPEVGjcTS4TtJ9NeFPQr,32,240106,0.664,0.761,-13.197,0.0366,0.0701,0.258,0.63,129.151
5X7pKonIDs6VDlJnY1DTQD,31,208200,0.621,0.818,-6.795,0.0327,0.0831,0.31,0.849,138.495
24LhV7Vz9e2wMbBPgik7Zv,32,202600,0.614,0.694,-12.705,0.0665,0.00258,0.0671,0.603,76.838
0iM4pwkaMrJAGKHVcavitw,57,200400,0.339,0.516,-7.102,0.033,0.00343,0.0843,0.178,203.599
3pgruOfc6P6NtTusfwrVga,64,186146,0.544,0.612,-6.401,0.0384,0.258,0.0973,0.423,84.942
3Z7JMhKrVBiMvMd0xV1vyI,66,196802,0.652,0.847,-5.031,0.0552,0.188,0.378,0.515,163.939
5VNYS2e1Jsa4vrDCvcOgC0,58,167980,0.708,0.766,-4.485,0.0778,0.061,0.104,0.462,93.777
5JnASEjM04jp20CjK6PqfI,62,164181,0.818,0.808,-4.109,0.0531,0.0165,0.226,0.798,110.023
0s5UPSgxQTD8tPvvz8LqBU,31,267193,0.756,0.694,-4.624,0.25,0.449,0.249,0.557,177.243
43eQ8BCJVAPYKPd0MtA6NK,30,245930,0.698,0.633,-8.598,0.316,0.49,0.0642,0.614,85.806
1hf8CDYdkkcQhthrRL8iy7,61,209573,0.665,0.718,-5.25,0.129,0.101,0.966,0.514,100.002
4bZEZhCq2kqUxnMacXVl5x,60,303693,0.559,0.742,-3.945,0.0243,0.411,0.133,0.482,92.959
7MKO7rUZzjw8p87zdZDgqa,62,145826,0.576,0.909,-3.306,0.0523,0.00679,0.134,0.544,104.971
2xVrFCODKe7cGjc8nkOINq,59,172516,0.503,0.311,-11.379,0.028,0.862,0.0969,0.0832,81.937
20glBHVzNKVoZEc7RrLTjz,31,234189,0.724,0.743,-4.741,0.428,0.786,0.107,0.572,177.972
6IBPbunlI7QcV7wzE0NSVx,60,222720,0.512,0.843,-6.283,0.183,0.405,0.241,0.58,156.388
7dmU4PLNBRzsxafczEOUcj,31,151000,0.772,0.72,-4.653,0.0539,0.679,0.0936,0.735,106.0
4vrRgRcc4UAKFyulv0WbWy,31,271320,0.512,0.664,-8.132,0.402,0.496,0.342,0.33,89.76
40tFJtuES1da2fg0OurUdI,64,214553,0.778,0.804,-5.699,0.0286,0.144,0.0676,0.836,130.004
3vMbiNwzKB3maKNef1Lw74,31,361029,0.499,0.811,-5.386,0.401,0.42,0.211,0.964,185.609
4m7vWfHrWQWXUPAfndsQga,30,213733,0.531,0.599,-6.451,0.0272,0.236,0.342,0.236,127.964
2ZSsclhsrONDKYfIj7NYCf,30,187857,0.656,0.768,-5.864,0.179,0.705,0.488,0.646,83.915
0ZZXVTG4Z3XnG1o14nGywA,31,193206,0.626,0.701,-6.315,0.165,0.463,0.272,0.533,92.218
4lYGDM2P0P6NosnaoFiPqB,62,234753,0.457,0.408,-9.408,0.0414,0.651,0.113,0.218,80.403
4Nv8o9ahmrJPdiufaAQxoZ,31,209920,0.419,0.866,-4.161,0.0337,0.31,0.221,0.964,153.404
0CQZmwzbMp2w7MrzDSSoVt,30,210509,0.667,0.723,-8.494,0.231,0.823,0.272,0.901,80.082
5DrikCrFK2V1F7NtEBqSXO,60,157964,0.611,0.624,-4.349,0.0349,0.734,0.0629,0.523,117.143
3ksGM6wXQjfYcIdpqzacpJ,31,243692,0.795,0.597,-9.068,0.0464,0.0303,0.0994,0.262,129.958
4oom79WHt82UcUg5dO2RED,31,272746,0.469,0.445,-11.727,0.346,0.766,0.155,0.653,174.798
2JMMJhYyjPoXsAPnDDAGla,31,314000,0.662,0.625,-7.647,0.237,0.306,0.104,0.489,84.073
1cXJSK183Kpc1tj8A77x6B,30,236975,0.721,0.834,-4.457,0.0345,0.337,0.104,0.53,127.92
4LRF5Z4aEOVa0Npgtaj2hN,59,174868,0.725,0.911,-4.153,0.0726,0.0557,0.0836,0.876,95.053
303wZAFrAzGnfxpqtmLRsH,30,228123,0.643,0.631,-5.825,0.0392,0.354,0.102,0.184,144.019
5G6IXS370wTnic8NwZjdy0,33,225160,0.669,0.563,-12.494,0.0429,0.00135,0.0525,0.681,154.509
3wmmsYSAJ9zWnbtaQBR21I,30,216106,0.765,0.857,-4.212,0.0292,0.23,0.278,0.837,109.969
2VybHZvsshGs8GpOaB0wS1,61,144840,0.668,0.367,-8.518,0.0311,0.691,0.111,0.504,102.988
5tgtssaJ6n00puElgGS9YF,30,241449,0.558,0.729,-6.61,0.0481,0.241,0.107,0.653,83.475
79HByRjsvQLvsZtkc2CHGa,30,196080,0.732,0.806,-4.758,0.0314,0.00522,0.0907,0.601,129.982
0HTXPniIdy9szOPpfafOET,32,249626,0.367,0.52,-6.528,0.0308,0.433,0.109,0.29,83.083
0MPsuCnq8CrSfjkT6SQKpy,32,240666,0.589,0.965,-8.207,0.146,0.0669,0.339,0.245,125.09
1W4HRVav0RiWpnCW6R3Kf7,31,278000,0.671,0.301,-16.094,0.0492,0.81,0.259,0.682,135.992
6fEcxUfPkUYtLEmfqk2Hhu,31,472226,0.373,0.917,-4.333,0.115,0.0281,0.139,0.447,133.406
4PdNeARTAYoZCwdhJninRq,29,249640,0.708,0.921,-3.954,0.0367,0.0568,0.116,0.925,121.738
4gEOtlRkCuJ19y5bpCUdY3,31,280798,0.122,0.446,-5.687,0.0332,0.704,0.805,0.215,61.292
2y2ygbuPYTQooQnKsqqjGw,32,176720,0.542,0.388,-8.589,0.0352,0.77,0.144,0.386,74.874
1LuW4h5s9ZumBbMh7qhDDj,61,209893,0.545,0.875,-3.714,0.0337,0.0737,0.215,0.675,139.008
4Z6etTZFr5PB9SXF25k9ld,29,215120,0.784,0.669,-6.788,0.0297,0.022,0.0594,0.962,121.983
3hpDRIWF9nXOqRlm2yO7ob,30,191493,0.159,0.913,-12.378,0.0853,6.1e-05,0.366,0.0363,189.19
4nBO0TwAsELjvIf2yVCSmh,30,199720,0.651,0.917,-4.668,0.0357,0.15,0.207,0.744,148.993
6IMIx38wIqHoLTdGcBwyEC,56,218160,0.651,0.873,-4.719,0.0367,0.075,0.19,0.868,82.655
6HrTSw3mqGJUUzY9VbnRXc,32,247560,0.674,0.87,-9.434,0.0426,0.0181,0.0342,0.756,127.021
5WnuXl6L8bDRPI93RdtNjq,31,284600,0.533,0.415,-9.518,0.0269,0.0508,0.0687,0.345,135.822
72DbUTsnUCRiFqxZPunScm,31,226693,0.596,0.726,-9.663,0.0286,0.00452,0.11,0.946,156.764
22QO6gby3fhNRkNVAFxp5v,61,213434,0.834,0.679,-4.803,0.0518,0.0626,0.106,0.578,139.843
5GYM4rUDvbT9ov3eS1YMll,50,163786,0.672,0.886,-3.234,0.0684,0.201,0.104,0.667,171.995
0wQCKR9OFjYu5Kzrk7WivJ,76,343413,0.648,0.846,-6.731,0.0424,0.199,0.0803,0.815,160.075
3yOmf3oK10XIVRc99bwSyO,63,210000,0.655,0.839,-6.087,0.0591,0.0843,0.164,0.387,108.047
2vitZ5fxaFmnYmzrzWooaV,61,219166,0.765,0.556,-9.078,0.272,0.55,0.105,0.225,90.995
5tL5OWnOFNgGhRu3frvYGT,62,183000,0.607,0.587,-8.409,0.171,0.101,0.139,0.26,171.946
3mN7adOOcExo8nb7Li8Tmc,30,236495,0.617,0.752,-7.175,0.0542,0.633,0.164,0.731,84.915
1t9xsch2D9URgAFWuE7kc8,58,248866,0.562,0.85,-5.092,0.0609,0.0487,0.0912,0.581,149.946
5vCgDt0CtheaWVKzMW5KkO,60,259880,0.491,0.677,-4.193,0.0269,0.152,0.221,0.358,82.032
1Wrzhfa5bNlqvsnCztz190,78,194866,0.603,0.843,-7.597,0.0557,0.0031,0.445,0.503,172.676
7iW1sJFKISpdIwcduuNigj,58,223630,0.572,0.777,-3.899,0.0808,0.0029,0.0742,0.703,124.829
0tu5F0rmLZYIdUMEvfRXAo,60,205546,0.631,0.594,-5.727,0.0581,0.0225,0.351,0.716,129.991
6IQOUBGZxRPepRn5qqsgMf,30,247472,0.695,0.785,-6.086,0.0357,0.599,0.117,0.881,136.021
4h8G92N79vf7w3RGzdDhLI,60,179196,0.726,0.645,-6.412,0.037,0.00371,0.128,0.461,126.006
0j2YAEROUamZCofXBUbvKp,30,222322,0.716,0.406,-8.353,0.028,0.873,0.109,0.394,143.914
2wTLbEnuUpV2QMt4XUVxxu,59,189727,0.715,0.945,-3.964,0.0842,0.0196,0.027,0.924,102.006
6GfqNqXkAofNOakU77MWEb,66,179648,0.632,0.555,-6.38,0.0333,0.32,0.227,0.544,92.085
476qF2YsjlF2pBNgbn0Q4E,61,218520,0.534,0.49,-6.788,0.0309,0.232,0.119,0.332,144.11
46ttnqpXnqDRdWH7vAE0a1,31,271680,0.744,0.799,-4.528,0.284,0.201,0.173,0.656,86.948
6sfVWDJgHGLR8AkCVblYSC,30,162000,0.759,0.392,-10.802,0.369,0.0574,0.143,0.574,159.942
4b6jzO3iSkDnzNBqKbXs3U,31,313573,0.641,0.771,-6.972,0.186,0.321,0.343,0.756,90.964
5aDp5tXD95QXTISgXqAmvZ,30,217931,0.812,0.649,-9.03,0.245,0.623,0.0847,0.507,87.005
2jDB0v6IzV5srrC4WU4xb4,31,953946,0.494,0.517,-10.936,0.391,0.61,0.121,0.602,76.707
2LNqmG9p2WfINRApOqFC3p,30,309320,0.514,0.605,-6.754,0.0369,0.636,0.418,0.204,133.269
5grU1BSjatAfVAah8LOiJQ,31,276987,0.316,0.817,-8.907,0.0585,0.346,0.948,0.209,160.924
7o7CBVw8COB78kR5P2zK1m,60,223100,0.499,0.648,-4.916,0.0335,0.0258,0.159,0.464,144.749
